Episodio,RecompensaxTotalxEpisodio,RecompensaPromedio100Epidosios
4923,171.0,165.79
4924,223.0,166.17
4925,105.0,164.63
4926,135.0,164.39
4927,175.0,164.42
4928,141.0,163.97
4929,188.0,163.82
4930,227.0,164.44
4931,138.0,164.30
4932,125.0,164.51
4933,165.0,164.75
4934,173.0,165.36
4935,186.0,166.32
4936,120.0,166.03
4937,130.0,165.80
4938,325.0,167.96
4939,118.0,167.39
4940,201.0,167.32
4941,130.0,167.15
4942,130.0,167.39
4943,156.0,167.21
4944,223.0,167.34
4945,180.0,167.24
4946,171.0,167.01
4947,283.0,168.09
4948,119.0,167.33
4949,77.0,166.90
4950,215.0,167.81
4951,176.0,168.14
4952,235.0,168.39
4953,242.0,169.00
4954,256.0,170.20
4955,184.0,169.72
4956,133.0,169.71
4957,199.0,170.06
4958,135.0,169.59
4959,222.0,169.73
4960,187.0,170.45
4961,125.0,170.04
4962,217.0,170.70
4963,126.0,170.89
4964,153.0,170.85
4965,229.0,171.42
4966,111.0,171.44
4967,191.0,171.42
4968,111.0,171.33
4969,163.0,170.80
4970,145.0,171.04
4971,110.0,170.23
4972,122.0,170.32
4973,115.0,169.67
4974,107.0,169.28
4975,95.0,169.06
4976,105.0,168.22
4977,95.0,167.70
4978,117.0,167.26
4979,115.0,166.42
4980,115.0,166.31
4981,108.0,165.18
4982,206.0,165.25
4983,252.0,166.46
4984,179.0,164.97
4985,153.0,164.72
4986,235.0,164.93
4987,133.0,164.77
4988,64.0,163.45
4989,255.0,164.50
4990,208.0,164.75
4991,67.0,163.99
4992,65.0,163.14
4993,174.0,162.55
4994,121.0,162.62
4995,238.0,163.66
4996,98.0,163.08
4997,135.0,162.19
4998,204.0,162.09
4999,409.0,164.98
5000,102.0,162.37
5001,278.0,163.84
5002,83.0,163.70
5003,223.0,164.73
5004,104.0,163.52
5005,109.0,163.35
5006,500.0,167.06
5007,154.0,167.30
5008,238.0,167.52
5009,153.0,167.77
5010,113.0,166.98
5011,144.0,166.92
5012,212.0,168.18
5013,119.0,167.46
5014,151.0,167.36
5015,197.0,168.20
5016,146.0,168.27
5017,115.0,167.29
5018,143.0,167.00
5019,312.0,168.12
5020,160.0,168.37
5021,137.0,168.05
5022,115.0,166.78
5023,139.0,166.46
5024,212.0,166.35
5025,159.0,166.89
5026,225.0,167.79
5027,227.0,168.31
5028,131.0,168.21
5029,139.0,167.72
5030,183.0,167.28
5031,103.0,166.93
5032,259.0,168.27
5033,127.0,167.89
5034,226.0,168.42
5035,130.0,167.86
5036,157.0,168.23
5037,154.0,168.47
5038,259.0,167.81
5039,241.0,169.04
5040,234.0,169.37
5041,203.0,170.10
5042,99.0,169.79
5043,98.0,169.21
5044,101.0,167.99
5045,111.0,167.30
5046,89.0,166.48
5047,162.0,165.27
5048,137.0,165.45
5049,138.0,166.06
5050,149.0,165.40
5051,223.0,165.87
5052,117.0,164.69
5053,247.0,164.74
5054,122.0,163.40
5055,197.0,163.53
5056,170.0,163.90
5057,71.0,162.62
5058,67.0,161.94
5059,237.0,162.09
5060,95.0,161.17
5061,149.0,161.41
5062,135.0,160.59
5063,117.0,160.50
5064,99.0,159.96
5065,172.0,159.39
5066,253.0,160.81
5067,200.0,160.90
5068,92.0,160.71
5069,133.0,160.41
5070,306.0,162.02
5071,132.0,162.24
5072,124.0,162.26
5073,131.0,162.42
5074,113.0,162.48
5075,153.0,163.06
5076,137.0,163.38
5077,297.0,165.40
5078,119.0,165.42
5079,142.0,165.69
5080,249.0,167.03
5081,353.0,169.48
5082,133.0,168.75
5083,130.0,167.53
5084,204.0,167.78
5085,110.0,167.35
5086,161.0,166.61
5087,92.0,166.20
5088,154.0,167.10
5089,129.0,165.84
5090,369.0,167.45
5091,149.0,168.27
5092,500.0,172.62
5093,163.0,172.51
5094,151.0,172.81
5095,109.0,171.52
5096,205.0,172.59
5097,121.0,172.45
5098,101.0,171.42
5099,121.0,168.54
5100,146.0,168.98
5101,113.0,167.33
5102,109.0,167.59
5103,81.0,166.17
5104,132.0,166.45
5105,113.0,166.49
5106,210.0,163.59
5107,207.0,164.12
5108,135.0,163.09
5109,81.0,162.37
5110,186.0,163.10
5111,147.0,163.13
5112,245.0,163.46
5113,129.0,163.56
5114,110.0,163.15
5115,134.0,162.52
5116,126.0,162.32
5117,185.0,163.02
5118,319.0,164.78
5119,219.0,163.85
5120,115.0,163.40
5121,136.0,163.39
5122,142.0,163.66
5123,93.0,163.20
5124,100.0,162.08
5125,141.0,161.90
5126,195.0,161.60
5127,132.0,160.65
5128,182.0,161.16
5129,185.0,161.62
5130,121.0,161.00
5131,73.0,160.70
5132,242.0,160.53
5133,129.0,160.55
5134,97.0,159.26
5135,62.0,158.58
5136,113.0,158.14
5137,174.0,158.34
5138,91.0,156.66
5139,75.0,155.00
5140,98.0,153.64
5141,124.0,152.85
5142,131.0,153.17
5143,109.0,153.28
5144,93.0,153.20
5145,125.0,153.34
5146,162.0,154.07
5147,87.0,153.32
5148,148.0,153.43
5149,169.0,153.74
5150,219.0,154.44
5151,75.0,152.96
5152,116.0,152.95
5153,198.0,152.46
5154,211.0,153.35
5155,188.0,153.26
5156,99.0,152.55
5157,211.0,153.95
5158,144.0,154.72
5159,87.0,153.22
5160,162.0,153.89
5161,92.0,153.32
5162,247.0,154.44
5163,201.0,155.28
5164,168.0,155.97
5165,208.0,156.33
5166,101.0,154.81
5167,184.0,154.65
5168,149.0,155.22
5169,139.0,155.28
5170,126.0,153.48
5171,137.0,153.53
5172,103.0,153.32
5173,114.0,153.15
5174,112.0,153.14
5175,137.0,152.98
5176,147.0,153.08
5177,179.0,151.90
5178,208.0,152.79
5179,167.0,153.04
5180,120.0,151.75
5181,165.0,149.87
5182,166.0,150.20
5183,99.0,149.89
5184,101.0,148.86
5185,101.0,148.77
5186,80.0,147.96
5187,68.0,147.72
5188,201.0,148.19
5189,227.0,149.17
5190,121.0,146.69
5191,99.0,146.19
5192,202.0,143.21
5193,87.0,142.45
5194,116.0,142.10
5195,94.0,141.95
5196,110.0,141.00
5197,84.0,140.63
5198,140.0,141.02
5199,209.0,141.90
5200,141.0,141.85
5201,101.0,141.73
5202,121.0,141.85
5203,98.0,142.02
5204,82.0,141.52
5205,280.0,143.19
5206,229.0,143.38
5207,25.0,141.56
5208,124.0,141.45
5209,147.0,142.11
5210,160.0,141.85
5211,178.0,142.16
5212,172.0,141.43
5213,153.0,141.67
5214,134.0,141.91
5215,25.0,140.82
5216,123.0,140.79
5217,81.0,139.75
5218,117.0,137.73
5219,218.0,137.72
5220,223.0,138.80
5221,156.0,139.00
5222,196.0,139.54
5223,107.0,139.68
5224,57.0,139.25
5225,113.0,138.97
5226,166.0,138.68
5227,117.0,138.53
5228,108.0,137.79
5229,271.0,138.65
5230,174.0,139.18
5231,129.0,139.74
5232,270.0,140.02
5233,109.0,139.82
5234,124.0,140.09
5235,208.0,141.55
5236,116.0,141.58
5237,195.0,141.79
5238,147.0,142.35
5239,105.0,142.65
5240,93.0,142.60
5241,99.0,142.35
5242,93.0,141.97
5243,98.0,141.86
5244,206.0,142.99
5245,125.0,142.99
5246,177.0,143.14
5247,59.0,142.86
5248,15.0,141.53
5249,166.0,141.50
5250,117.0,140.48
5251,202.0,141.75
5252,117.0,141.76
5253,116.0,140.94
5254,183.0,140.66
5255,28.0,139.06
5256,95.0,139.02
5257,115.0,138.06
5258,210.0,138.72
5259,93.0,138.78
5260,44.0,137.60
5261,109.0,137.77
5262,111.0,136.41
5263,101.0,135.41
5264,103.0,134.76
5265,103.0,133.71
5266,109.0,133.79
5267,253.0,134.48
5268,394.0,136.93
5269,113.0,136.67
5270,124.0,136.65
5271,131.0,136.59
5272,243.0,137.99
5273,250.0,139.35
5274,26.0,138.49
5275,121.0,138.33
5276,102.0,137.88
5277,93.0,137.02
5278,108.0,136.02
5279,76.0,135.11
5280,137.0,135.28
5281,111.0,134.74
5282,24.0,133.32
5283,21.0,132.54
5284,167.0,133.20
5285,119.0,133.38
5286,41.0,132.99
5287,114.0,133.45
5288,227.0,133.71
5289,107.0,132.51
5290,27.0,131.57
5291,99.0,131.57
5292,140.0,130.95
5293,361.0,133.69
5294,129.0,133.82
5295,121.0,134.09
5296,96.0,133.95
5297,138.0,134.49
5298,132.0,134.41
5299,144.0,133.76
5300,197.0,134.32
5301,107.0,134.38
5302,99.0,134.16
5303,186.0,135.04
5304,105.0,135.27
5305,98.0,133.45
5306,102.0,132.18
5307,106.0,132.99
5308,134.0,133.09
5309,97.0,132.59
5310,123.0,132.22
5311,86.0,131.30
5312,108.0,130.66
5313,136.0,130.49
5314,79.0,129.94
5315,148.0,131.17
5316,216.0,132.10
5317,71.0,132.00
5318,82.0,131.65
5319,240.0,131.87
5320,129.0,130.93
5321,98.0,130.35
5322,107.0,129.46
5323,92.0,129.31
5324,100.0,129.74
5325,122.0,129.83
5326,95.0,129.12
5327,94.0,128.89
5328,89.0,128.70
5329,89.0,126.88
5330,71.0,125.85
5331,110.0,125.66
5332,177.0,124.73
5333,54.0,124.18
5334,201.0,124.95
5335,114.0,124.01
5336,165.0,124.50
5337,159.0,124.14
5338,100.0,123.67
5339,109.0,123.71
5340,168.0,124.46
5341,143.0,124.90
5342,113.0,125.10
5343,236.0,126.48
5344,81.0,125.23
5345,89.0,124.87
5346,218.0,125.28
5347,113.0,125.82
5348,106.0,126.73
5349,166.0,126.73
5350,100.0,126.56
5351,174.0,126.28
5352,112.0,126.23
5353,118.0,126.25
5354,93.0,125.35
5355,171.0,126.78
5356,176.0,127.59
5357,159.0,128.03
5358,138.0,127.31
5359,121.0,127.59
5360,109.0,128.24
5361,113.0,128.28
5362,154.0,128.71
5363,116.0,128.86
5364,97.0,128.80
5365,39.0,128.16
5366,123.0,128.30
5367,99.0,126.76
5368,82.0,123.64
5369,94.0,123.45
5370,211.0,124.32
5371,99.0,124.00
5372,112.0,122.69
5373,180.0,121.99
5374,70.0,122.43
5375,101.0,122.23
5376,151.0,122.72
5377,86.0,122.65
5378,165.0,123.22
5379,83.0,123.29
5380,93.0,122.85
5381,250.0,124.24
5382,139.0,125.39
5383,196.0,127.14
5384,151.0,126.98
5385,138.0,127.17
5386,131.0,128.07
5387,76.0,127.69
5388,79.0,126.21
5389,99.0,126.13
5390,125.0,127.11
5391,134.0,127.46
5392,115.0,127.21
5393,121.0,124.81
5394,121.0,124.73
5395,110.0,124.62
5396,97.0,124.63
5397,130.0,124.55
5398,100.0,124.23
5399,211.0,124.90
5400,68.0,123.61
5401,158.0,124.12
5402,118.0,124.31
5403,85.0,123.30
5404,63.0,122.88
5405,114.0,123.04
5406,113.0,123.15
5407,112.0,123.21
5408,107.0,122.94
5409,118.0,123.15
5410,133.0,123.25
5411,148.0,123.87
5412,171.0,124.50
5413,194.0,125.08
5414,231.0,126.60
5415,200.0,127.12
5416,145.0,126.41
5417,96.0,126.66
5418,157.0,127.41
5419,117.0,126.18
5420,105.0,125.94
5421,93.0,125.89
5422,178.0,126.60
5423,144.0,127.12
5424,97.0,127.09
5425,109.0,126.96
5426,93.0,126.94
5427,155.0,127.55
5428,149.0,128.15
5429,173.0,128.99
5430,119.0,129.47
5431,101.0,129.38
5432,127.0,128.88
5433,145.0,129.79
5434,159.0,129.37
5435,211.0,130.34
5436,164.0,130.33
5437,104.0,129.78
5438,122.0,130.00
5439,142.0,130.33
5440,98.0,129.63
5441,195.0,130.15
5442,132.0,130.34
5443,126.0,129.24
5444,172.0,130.15
5445,103.0,130.29
5446,122.0,129.33
5447,105.0,129.25
5448,207.0,130.26
5449,126.0,129.86
5450,93.0,129.79
5451,103.0,129.08
5452,138.0,129.34
5453,306.0,131.22
5454,106.0,131.35
5455,159.0,131.23
5456,100.0,130.47
5457,177.0,130.65
5458,129.0,130.56
5459,150.0,130.85
5460,117.0,130.93
5461,165.0,131.45
5462,119.0,131.10
5463,241.0,132.35
5464,113.0,132.51
5465,110.0,133.22
5466,172.0,133.71
5467,121.0,133.93
5468,200.0,135.11
5469,92.0,135.09
5470,309.0,136.07
5471,205.0,137.13
5472,196.0,137.97
5473,141.0,137.58
5474,100.0,137.88
5475,185.0,138.72
5476,185.0,139.06
5477,114.0,139.34
5478,172.0,139.41
5479,108.0,139.66
5480,189.0,140.62
5481,111.0,139.23
5482,105.0,138.89
5483,132.0,138.25
5484,208.0,138.82
5485,191.0,139.35
5486,139.0,139.43
5487,196.0,140.63
5488,329.0,143.13
5489,148.0,143.62
5490,156.0,143.93
5491,133.0,143.92
5492,162.0,144.39
5493,237.0,145.55
5494,204.0,146.38
5495,107.0,146.35
5496,227.0,147.65
5497,283.0,149.18
5498,126.0,149.44
5499,205.0,149.38
5500,129.0,149.99
5501,206.0,150.47
5502,140.0,150.69
5503,337.0,153.21
5504,95.0,153.53
5505,155.0,153.94
5506,189.0,154.70
5507,124.0,154.82
5508,302.0,156.77
5509,188.0,157.47
5510,149.0,157.63
5511,204.0,158.19
5512,97.0,157.45
5513,193.0,157.44
5514,138.0,156.51
5515,118.0,155.69
5516,91.0,155.15
5517,261.0,156.80
5518,57.0,155.80
5519,126.0,155.89
5520,218.0,157.02
5521,88.0,156.97
5522,105.0,156.24
5523,331.0,158.11
5524,98.0,158.12
5525,333.0,160.36
5526,131.0,160.74
5527,89.0,160.08
5528,115.0,159.74
5529,85.0,158.86
5530,121.0,158.88
5531,200.0,159.87
5532,63.0,159.23
5533,162.0,159.40
5534,86.0,158.67
5535,142.0,157.98
5536,332.0,159.66
5537,136.0,159.98
5538,100.0,159.76
5539,221.0,160.55
5540,137.0,160.94
5541,156.0,160.55
5542,189.0,161.12
5543,99.0,160.85
5544,108.0,160.21
5545,129.0,160.47
5546,185.0,161.10
5547,186.0,161.91
5548,160.0,161.44
5549,171.0,161.89
5550,110.0,162.06
5551,230.0,163.33
5552,111.0,163.06
5553,104.0,161.04
5554,232.0,162.30
5555,264.0,163.35
5556,134.0,163.69
5557,237.0,164.29
5558,143.0,164.43
5559,117.0,164.10
5560,109.0,164.02
5561,215.0,164.52
5562,179.0,165.12
5563,97.0,163.68
5564,209.0,164.64
5565,154.0,165.08
5566,208.0,165.44
5567,152.0,165.75
5568,159.0,165.34
5569,82.0,165.24
5570,147.0,163.62
5571,145.0,163.02
5572,89.0,161.95
5573,86.0,161.40
5574,89.0,161.29
5575,118.0,160.62
5576,111.0,159.88
5577,101.0,159.75
5578,262.0,160.65
5579,89.0,160.46
5580,175.0,160.32
5581,83.0,160.04
5582,96.0,159.95
5583,126.0,159.89
5584,107.0,158.88
5585,87.0,157.84
5586,78.0,157.23
5587,93.0,156.20
5588,179.0,154.70
5589,134.0,154.56
5590,102.0,154.02
5591,302.0,155.71
5592,92.0,155.01
5593,109.0,153.73
5594,100.0,152.69
5595,169.0,153.31
5596,188.0,152.92
5597,95.0,151.04
5598,133.0,151.11
5599,196.0,151.02
5600,171.0,151.44
5601,93.0,150.31
5602,133.0,150.24
5603,98.0,147.85
5604,191.0,148.81
5605,144.0,148.70
5606,100.0,147.81
5607,196.0,148.53
5608,176.0,147.27
5609,235.0,147.74
5610,135.0,147.60
5611,124.0,146.80
5612,112.0,146.95
5613,120.0,146.22
5614,167.0,146.51
5615,98.0,146.31
5616,108.0,146.48
5617,103.0,144.90
5618,174.0,146.07
5619,223.0,147.04
5620,150.0,146.36
5621,110.0,146.58
5622,120.0,146.73
5623,95.0,144.37
5624,382.0,147.21
5625,215.0,146.03
5626,184.0,146.56
5627,105.0,146.72
5628,196.0,147.53
5629,99.0,147.67
5630,114.0,147.60
5631,123.0,146.83
5632,206.0,148.26
5633,181.0,148.45
5634,138.0,148.97
5635,307.0,150.62
5636,129.0,148.59
5637,229.0,149.52
5638,131.0,149.83
5639,204.0,149.66
5640,98.0,149.27
5641,324.0,150.95
5642,212.0,151.18
5643,193.0,152.12
5644,119.0,152.23
5645,98.0,151.92
5646,199.0,152.06
5647,94.0,151.14
5648,128.0,150.82
5649,154.0,150.65
5650,179.0,151.34
5651,93.0,149.97
5652,115.0,150.01
5653,132.0,150.29
5654,178.0,149.75
5655,100.0,148.11
5656,238.0,149.15
5657,165.0,148.43
5658,169.0,148.69
5659,101.0,148.53
5660,119.0,148.63
5661,155.0,148.03
5662,91.0,147.15
5663,194.0,148.12
5664,99.0,147.02
5665,207.0,147.55
5666,199.0,147.46
5667,176.0,147.70
5668,85.0,146.96
5669,123.0,147.37
5670,226.0,148.16
5671,70.0,147.41
5672,215.0,148.67
5673,194.0,149.75
5674,150.0,150.36
5675,124.0,150.42
5676,211.0,151.42
5677,165.0,152.06
5678,181.0,151.25
5679,133.0,151.69
5680,184.0,151.78
5681,206.0,153.01
5682,127.0,153.32
5683,115.0,153.21
5684,119.0,153.33
5685,168.0,154.14
5686,100.0,154.36
5687,177.0,155.20
5688,130.0,154.71
5689,247.0,155.84
5690,120.0,156.02
5691,54.0,153.54
5692,114.0,153.76
5693,120.0,153.87
5694,197.0,154.84
5695,133.0,154.48
5696,123.0,153.83
5697,190.0,154.78
5698,186.0,155.31
5699,73.0,154.08
5700,106.0,153.43
5701,62.0,153.12
5702,133.0,153.12
5703,213.0,154.27
5704,124.0,153.60
5705,156.0,153.72
5706,123.0,153.95
5707,97.0,152.96
5708,160.0,152.80
5709,113.0,151.58
5710,103.0,151.26
5711,75.0,150.77
5712,176.0,151.41
5713,220.0,152.41
5714,94.0,151.68
5715,265.0,153.35
5716,103.0,153.30
5717,217.0,154.44
5718,89.0,153.59
5719,179.0,153.15
5720,165.0,153.30
5721,93.0,153.13
5722,184.0,153.77
5723,149.0,154.31
5724,220.0,152.69
5725,193.0,152.47
5726,139.0,152.02
5727,111.0,152.08
5728,102.0,151.14
5729,94.0,151.09
5730,159.0,151.54
5731,97.0,151.28
5732,134.0,150.56
5733,226.0,151.01
5734,144.0,151.07
5735,252.0,150.52
5736,182.0,151.05
5737,108.0,149.84
5738,199.0,150.52
5739,198.0,150.46
5740,240.0,151.88
5741,168.0,150.32
5742,222.0,150.42
5743,186.0,150.35
5744,94.0,150.10
5745,85.0,149.97
5746,127.0,149.25
5747,156.0,149.87
5748,90.0,149.49
5749,198.0,149.93
5750,89.0,149.03
5751,209.0,150.19
5752,159.0,150.63
5753,200.0,151.31
5754,87.0,150.40
5755,63.0,150.03
5756,181.0,149.46
5757,138.0,149.19
5758,85.0,148.35
5759,147.0,148.81
5760,129.0,148.91
5761,134.0,148.70
5762,125.0,149.04
5763,125.0,148.35
5764,211.0,149.47
5765,189.0,149.29
5766,121.0,148.51
5767,144.0,148.19
5768,95.0,148.29
5769,183.0,148.89
5770,171.0,148.34
5771,137.0,149.01
5772,152.0,148.38
5773,133.0,147.77
5774,220.0,148.47
5775,271.0,149.94
5776,178.0,149.61
5777,83.0,148.79
5778,134.0,148.32
5779,156.0,148.55
5780,121.0,147.92
5781,124.0,147.10
5782,164.0,147.47
5783,145.0,147.77
5784,101.0,147.59
5785,258.0,148.49
5786,129.0,148.78
5787,93.0,147.94
5788,139.0,148.03
5789,112.0,146.68
5790,156.0,147.04
5791,83.0,147.33
5792,212.0,148.31
5793,120.0,148.31
5794,93.0,147.27
5795,85.0,146.79
5796,135.0,146.91
5797,99.0,146.00
5798,129.0,145.43
5799,82.0,145.52
5800,97.0,145.43
5801,87.0,145.68
5802,117.0,145.52
5803,93.0,144.32
5804,215.0,145.23
5805,79.0,144.46
5806,151.0,144.74
5807,160.0,145.37
5808,130.0,145.07
5809,131.0,145.25
5810,97.0,145.19
5811,165.0,146.09
5812,185.0,146.18
5813,95.0,144.93
5814,178.0,145.77
5815,102.0,144.14
5816,114.0,144.25
5817,109.0,143.17
5818,141.0,143.69
5819,143.0,143.33
5820,91.0,142.59
5821,193.0,143.59
5822,112.0,142.87
5823,112.0,142.50
5824,201.0,142.31
5825,153.0,141.91
5826,96.0,141.48
5827,72.0,141.09
5828,80.0,140.87
5829,61.0,140.54
5830,145.0,140.40
5831,138.0,140.81
5832,107.0,140.54
5833,139.0,139.67
5834,89.0,139.12
5835,160.0,138.20
5836,62.0,137.00
5837,60.0,136.52
5838,154.0,136.07
5839,95.0,135.04
5840,83.0,133.47
5841,131.0,133.10
5842,47.0,131.35
5843,67.0,130.16
5844,171.0,130.93
5845,123.0,131.31
5846,173.0,131.77
5847,144.0,131.65
5848,178.0,132.53
5849,206.0,132.61
5850,68.0,132.40
5851,119.0,131.50
5852,27.0,130.18
5853,44.0,128.62
5854,167.0,129.42
5855,21.0,129.00
5856,65.0,127.84
5857,75.0,127.21
5858,105.0,127.41
5859,21.0,126.15
5860,61.0,125.47
5861,21.0,124.34
5862,21.0,123.30
5863,63.0,122.68
5864,54.0,121.11
5865,17.0,119.39
5866,99.0,119.17
5867,78.0,118.51
5868,23.0,117.79
5869,50.0,116.46
5870,17.0,114.92
5871,153.0,115.08
5872,84.0,114.40
5873,108.0,114.15
5874,159.0,113.54
5875,90.0,111.73
5876,79.0,110.74
5877,154.0,111.45
5878,103.0,111.14
5879,157.0,111.15
5880,216.0,112.10
5881,120.0,112.06
5882,138.0,111.80
5883,211.0,112.46
5884,164.0,113.09
5885,157.0,112.08
5886,131.0,112.10
5887,82.0,111.99
5888,89.0,111.49
5889,160.0,111.97
5890,79.0,111.20
5891,122.0,111.59
5892,79.0,110.26
5893,117.0,110.23
5894,179.0,111.09
5895,129.0,111.53
5896,172.0,111.90
5897,134.0,112.25
5898,159.0,112.55
5899,149.0,113.22
5900,113.0,113.38
5901,125.0,113.76
5902,107.0,113.66
5903,151.0,114.24
5904,105.0,113.14
5905,160.0,113.95
5906,110.0,113.54
5907,113.0,113.07
5908,125.0,113.02
5909,222.0,113.93
5910,123.0,114.19
5911,189.0,114.43
5912,111.0,113.69
5913,162.0,114.36
5914,26.0,112.84
5915,135.0,113.17
5916,196.0,113.99
5917,135.0,114.25
5918,216.0,115.00
5919,131.0,114.88
5920,256.0,116.53
5921,164.0,116.24
5922,114.0,116.26
5923,124.0,116.38
5924,194.0,116.31
5925,159.0,116.37
5926,171.0,117.12
5927,192.0,118.32
5928,210.0,119.62
5929,116.0,120.17
5930,160.0,120.32
5931,243.0,121.37
5932,99.0,121.29
5933,204.0,121.94
5934,195.0,123.00
5935,142.0,122.82
5936,145.0,123.65
5937,204.0,125.09
5938,132.0,124.87
5939,168.0,125.60
5940,94.0,125.71
5941,152.0,125.92
5942,173.0,127.18
5943,220.0,128.71
5944,135.0,128.35
5945,166.0,128.78
5946,110.0,128.15
5947,218.0,128.89
5948,116.0,128.27
5949,231.0,128.52
5950,176.0,129.60
5951,142.0,129.83
5952,154.0,131.10
5953,155.0,132.21
5954,165.0,132.19
5955,140.0,133.38
5956,208.0,134.81
5957,99.0,135.05
5958,127.0,135.27
5959,173.0,136.79
5960,110.0,137.28
5961,93.0,138.00
5962,207.0,139.86
5963,95.0,140.18
5964,116.0,140.80
5965,102.0,141.65
5966,125.0,141.91
5967,202.0,143.15
5968,93.0,143.85
5969,206.0,145.41
5970,143.0,146.67
5971,103.0,146.17
5972,166.0,146.99
5973,222.0,148.13
5974,151.0,148.05
5975,133.0,148.48
5976,140.0,149.09
5977,122.0,148.77
5978,167.0,149.41
5979,299.0,150.83
5980,111.0,149.78
5981,141.0,149.99
5982,154.0,150.15
5983,224.0,150.28
5984,89.0,149.53
5985,106.0,149.02
5986,175.0,149.46
5987,106.0,149.70
5988,187.0,150.68
5989,103.0,150.11
5990,125.0,150.57
5991,185.0,151.20
5992,156.0,151.97
5993,118.0,151.98
5994,195.0,152.14
5995,212.0,152.97
5996,202.0,153.27
5997,134.0,153.27
5998,127.0,152.95
5999,127.0,152.73
6000,123.0,152.83
6001,92.0,152.50
6002,99.0,152.42
6003,98.0,151.89
6004,118.0,152.02
6005,149.0,151.91
6006,294.0,153.75
6007,170.0,154.32
6008,317.0,156.24
6009,109.0,155.11
6010,121.0,155.09
6011,97.0,154.17
6012,118.0,154.24
6013,149.0,154.11
6014,180.0,155.65
6015,166.0,155.96
6016,161.0,155.61
6017,89.0,155.15
6018,126.0,154.25
6019,178.0,154.72
6020,144.0,153.60
6021,137.0,153.33
6022,207.0,154.26
6023,139.0,154.41
6024,148.0,153.95
6025,122.0,153.58
6026,127.0,153.14
6027,207.0,153.29
6028,141.0,152.60
6029,114.0,152.58
6030,126.0,152.24
6031,179.0,151.60
6032,131.0,151.92
6033,150.0,151.38
6034,118.0,150.61
6035,107.0,150.26
6036,142.0,150.23
6037,156.0,149.75
6038,248.0,150.91
6039,88.0,150.11
6040,118.0,150.35
6041,158.0,150.41
6042,145.0,150.13
6043,118.0,149.11
6044,150.0,149.26
6045,193.0,149.53
6046,207.0,150.50
6047,108.0,149.40
6048,126.0,149.50
6049,199.0,149.18
6050,152.0,148.94
6051,117.0,148.69
6052,117.0,148.32
6053,89.0,147.66
6054,131.0,147.32
6055,82.0,146.74
6056,80.0,145.46
6057,128.0,145.75
6058,119.0,145.67
6059,88.0,144.82
6060,161.0,145.33
6061,107.0,145.47
6062,93.0,144.33
6063,120.0,144.58
6064,82.0,144.24
6065,69.0,143.91
6066,83.0,143.49
6067,187.0,143.34
6068,77.0,143.18
6069,91.0,142.03
6070,89.0,141.49
6071,81.0,141.27
6072,116.0,140.77
6073,58.0,139.13
6074,82.0,138.44
6075,113.0,138.24
6076,180.0,138.64
6077,77.0,138.19
6078,126.0,137.78
6079,156.0,136.35
6080,106.0,136.30
6081,159.0,136.48
6082,121.0,136.15
6083,84.0,134.75
6084,228.0,136.14
6085,193.0,137.01
6086,97.0,136.23
6087,101.0,136.18
6088,94.0,135.25
6089,184.0,136.06
6090,318.0,137.99
6091,151.0,137.65
6092,102.0,137.11
6093,102.0,136.95
6094,63.0,135.63
6095,89.0,134.40
6096,110.0,133.48
6097,100.0,133.14
6098,86.0,132.73
6099,114.0,132.60
6100,142.0,132.79
6101,101.0,132.88
6102,331.0,135.20
6103,161.0,135.83
6104,155.0,136.20
6105,81.0,135.52
6106,18.0,132.76
6107,115.0,132.21
6108,149.0,130.53
6109,117.0,130.61
6110,121.0,130.61
6111,116.0,130.80
6112,172.0,131.34
6113,156.0,131.41
6114,138.0,130.99
6115,152.0,130.85
6116,154.0,130.78
6117,118.0,131.07
6118,130.0,131.11
6119,132.0,130.65
6120,51.0,129.72
6121,122.0,129.57
6122,123.0,128.73
6123,50.0,127.84
6124,177.0,128.13
6125,148.0,128.39
6126,183.0,128.95
6127,101.0,127.89
6128,156.0,128.04
6129,109.0,127.99
6130,134.0,128.07
6131,124.0,127.52
6132,254.0,128.75
6133,97.0,128.22
6134,81.0,127.85
6135,90.0,127.68
6136,115.0,127.41
6137,101.0,126.86
6138,141.0,125.79
6139,132.0,126.23
6140,131.0,126.36
6141,126.0,126.04
6142,91.0,125.50
6143,187.0,126.19
6144,130.0,125.99
6145,138.0,125.44
6146,136.0,124.73
6147,89.0,124.54
6148,191.0,125.19
6149,115.0,124.35
6150,76.0,123.59
6151,130.0,123.72
6152,117.0,123.72
6153,146.0,124.29
6154,110.0,124.08
6155,97.0,124.23
6156,98.0,124.41
6157,145.0,124.58
6158,169.0,125.08
6159,131.0,125.51
6160,112.0,125.02
6161,175.0,125.70
6162,140.0,126.17
6163,121.0,126.18
6164,98.0,126.34
6165,82.0,126.47
6166,141.0,127.05
6167,139.0,126.57
6168,114.0,126.94
6169,110.0,127.13
6170,104.0,127.28
6171,111.0,127.58
6172,81.0,127.23
6173,145.0,128.10
6174,85.0,128.13
6175,142.0,128.42
6176,111.0,127.73
6177,180.0,128.76
6178,146.0,128.96
6179,105.0,128.45
6180,91.0,128.30
6181,132.0,128.03
6182,94.0,127.76
6183,153.0,128.45
6184,129.0,127.46
6185,137.0,126.90
6186,92.0,126.85
6187,141.0,127.25
6188,95.0,127.26
6189,109.0,126.51
6190,128.0,124.61
6191,87.0,123.97
