Episodio,RecompensaxTotalxEpisodio,RecompensaPromedio100Epidosios
5784,122.0,148.78
5785,147.0,150.12
5786,154.0,150.02
5787,137.0,147.87
5788,153.0,147.94
5789,104.0,148.80
5790,134.0,149.09
5791,139.0,147.87
5792,165.0,148.08
5793,107.0,148.34
5794,166.0,148.63
5795,266.0,150.70
5796,159.0,151.71
5797,127.0,152.47
5798,183.0,153.89
5799,141.0,154.81
5800,131.0,154.84
5801,146.0,156.19
5802,154.0,156.86
5803,175.0,153.61
5804,149.0,153.97
5805,164.0,154.36
5806,184.0,152.50
5807,78.0,151.57
5808,110.0,150.96
5809,134.0,150.20
5810,111.0,149.77
5811,140.0,150.10
5812,127.0,151.22
5813,193.0,151.26
5814,149.0,151.48
5815,229.0,152.48
5816,128.0,151.76
5817,104.0,150.52
5818,181.0,150.49
5819,100.0,149.66
5820,226.0,149.61
5821,195.0,149.97
5822,108.0,148.98
5823,202.0,149.96
5824,190.0,149.69
5825,134.0,149.51
5826,107.0,148.69
5827,169.0,149.36
5828,188.0,149.25
5829,111.0,147.92
5830,112.0,147.66
5831,135.0,148.84
5832,267.0,149.79
5833,153.0,149.54
5834,135.0,148.88
5835,125.0,147.84
5836,163.0,147.29
5837,112.0,146.95
5838,132.0,146.92
5839,118.0,147.14
5840,118.0,146.53
5841,58.0,142.11
5842,137.0,141.83
5843,52.0,141.17
5844,135.0,140.03
5845,144.0,140.29
5846,109.0,136.38
5847,79.0,136.21
5848,104.0,134.20
5849,59.0,132.94
5850,38.0,130.99
5851,223.0,130.85
5852,138.0,130.31
5853,107.0,129.93
5854,46.0,129.18
5855,135.0,129.31
5856,38.0,128.55
5857,106.0,128.43
5858,38.0,127.71
5859,30.0,126.75
5860,159.0,127.59
5861,138.0,128.27
5862,142.0,128.58
5863,162.0,129.68
5864,126.0,130.50
5865,137.0,131.29
5866,123.0,131.40
5867,73.0,130.42
5868,161.0,131.67
5869,73.0,130.89
5870,95.0,130.74
5871,78.0,130.28
5872,226.0,130.66
5873,364.0,133.78
5874,329.0,135.83
5875,204.0,136.65
5876,409.0,139.60
5877,178.0,140.22
5878,168.0,140.52
5879,214.0,141.39
5880,205.0,143.03
5881,214.0,144.18
5882,219.0,145.83
5883,32.0,144.96
5884,28.0,144.02
5885,33.0,142.88
5886,102.0,142.36
5887,49.0,141.48
5888,93.0,140.88
5889,33.0,140.17
5890,48.0,139.31
5891,38.0,138.30
5892,320.0,139.85
5893,52.0,139.30
5894,92.0,138.56
5895,21.0,136.11
5896,28.0,134.80
5897,24.0,133.77
5898,252.0,134.46
5899,217.0,135.22
5900,39.0,134.30
5901,41.0,133.25
5902,139.0,133.10
5903,141.0,132.76
5904,21.0,131.48
5905,138.0,131.22
5906,168.0,131.06
5907,196.0,132.24
5908,137.0,132.51
5909,135.0,132.52
5910,188.0,133.29
5911,183.0,133.72
5912,172.0,134.17
5913,155.0,133.79
5914,112.0,133.42
5915,125.0,132.38
5916,71.0,131.81
5917,251.0,133.28
5918,106.0,132.53
5919,160.0,133.13
5920,109.0,131.96
5921,104.0,131.05
5922,129.0,131.26
5923,127.0,130.51
5924,109.0,129.70
5925,117.0,129.53
5926,105.0,129.51
5927,105.0,128.87
5928,107.0,128.06
5929,199.0,128.94
5930,156.0,129.38
5931,162.0,129.65
5932,107.0,128.05
5933,146.0,127.98
5934,102.0,127.65
5935,118.0,127.58
5936,103.0,126.98
5937,113.0,126.99
5938,103.0,126.70
5939,62.0,126.14
5940,129.0,126.25
5941,125.0,126.92
5942,68.0,126.23
5943,70.0,126.41
5944,77.0,125.83
5945,59.0,124.98
5946,63.0,124.52
5947,95.0,124.68
5948,37.0,124.01
5949,133.0,124.75
5950,31.0,124.68
5951,84.0,123.29
5952,52.0,122.43
5953,126.0,122.62
5954,45.0,122.61
5955,108.0,122.34
5956,84.0,122.80
5957,59.0,122.33
5958,52.0,122.47
5959,64.0,122.81
5960,107.0,122.29
5961,126.0,122.17
5962,174.0,122.49
5963,144.0,122.31
5964,91.0,121.96
5965,31.0,120.90
5966,152.0,121.19
5967,132.0,121.78
5968,136.0,121.53
5969,46.0,121.26
5970,119.0,121.50
5971,131.0,122.03
5972,87.0,120.64
5973,32.0,117.32
5974,124.0,115.27
5975,114.0,114.37
5976,106.0,111.34
5977,97.0,110.53
5978,137.0,110.22
5979,140.0,109.48
5980,162.0,109.05
5981,98.0,107.89
5982,108.0,106.78
5983,119.0,107.65
5984,116.0,108.53
5985,176.0,109.96
5986,57.0,109.51
5987,124.0,110.26
5988,270.0,112.03
5989,232.0,114.02
5990,184.0,115.38
5991,64.0,115.64
5992,229.0,114.73
5993,138.0,115.59
5994,136.0,116.03
5995,146.0,117.28
5996,125.0,118.25
5997,111.0,119.12
5998,144.0,118.04
5999,281.0,118.68
6000,248.0,120.77
6001,126.0,121.62
6002,127.0,121.50
6003,162.0,121.71
6004,129.0,122.79
6005,219.0,123.60
6006,112.0,123.04
6007,216.0,123.24
6008,34.0,122.21
6009,169.0,122.55
6010,132.0,121.99
6011,166.0,121.82
6012,221.0,122.31
6013,166.0,122.42
6014,230.0,123.60
6015,142.0,123.77
6016,118.0,124.24
6017,105.0,122.78
6018,78.0,122.50
6019,101.0,121.91
6020,94.0,121.76
6021,83.0,121.55
6022,228.0,122.54
6023,89.0,122.16
6024,125.0,122.32
6025,210.0,123.25
6026,126.0,123.46
6027,259.0,125.00
6028,208.0,126.01
6029,230.0,126.32
6030,243.0,127.19
6031,118.0,126.75
6032,186.0,127.54
6033,267.0,128.75
6034,402.0,131.75
6035,311.0,133.68
6036,178.0,134.43
6037,144.0,134.74
6038,102.0,134.73
6039,247.0,136.58
6040,124.0,136.53
6041,231.0,137.59
6042,170.0,138.61
6043,238.0,140.29
6044,433.0,143.85
6045,143.0,144.69
6046,117.0,145.23
6047,220.0,146.48
6048,165.0,147.76
6049,213.0,148.56
6050,444.0,152.69
6051,182.0,153.67
6052,360.0,156.75
6053,405.0,159.54
6054,259.0,161.68
6055,500.0,165.60
6056,203.0,166.79
6057,500.0,171.20
6058,500.0,175.68
6059,106.0,176.10
6060,351.0,178.54
6061,84.0,178.12
6062,132.0,177.70
6063,181.0,178.07
6064,230.0,179.46
6065,240.0,181.55
6066,104.0,181.07
6067,295.0,182.70
6068,109.0,182.43
6069,110.0,183.07
6070,182.0,183.70
6071,105.0,183.44
6072,89.0,183.46
6073,158.0,184.72
6074,229.0,185.77
6075,150.0,186.13
6076,152.0,186.59
6077,97.0,186.59
6078,99.0,186.21
6079,129.0,186.10
6080,113.0,185.61
6081,162.0,186.25
6082,59.0,185.76
6083,70.0,185.27
6084,53.0,184.64
6085,77.0,183.65
6086,72.0,183.80
6087,146.0,184.02
6088,126.0,182.58
6089,142.0,181.68
6090,72.0,180.56
6091,81.0,180.73
6092,137.0,179.81
6093,199.0,180.42
6094,402.0,183.08
6095,40.0,182.02
6096,187.0,182.64
6097,150.0,183.03
6098,119.0,182.78
6099,120.0,181.17
6100,129.0,179.98
6101,224.0,180.96
6102,203.0,181.72
6103,142.0,181.52
6104,109.0,181.32
6105,124.0,180.37
6106,128.0,180.53
6107,109.0,179.46
6108,119.0,180.31
6109,124.0,179.86
6110,129.0,179.83
6111,48.0,178.65
6112,111.0,177.55
6113,119.0,177.08
6114,113.0,175.91
6115,115.0,175.64
6116,113.0,175.59
6117,113.0,175.67
6118,64.0,175.53
6119,59.0,175.11
6120,33.0,174.50
6121,45.0,174.12
6122,81.0,172.65
6123,205.0,173.81
6124,164.0,174.20
6125,90.0,173.00
6126,136.0,173.10
6127,142.0,171.93
6128,112.0,170.97
6129,104.0,169.71
6130,111.0,168.39
6131,121.0,168.42
6132,110.0,167.66
6133,116.0,166.15
6134,116.0,163.29
6135,167.0,161.85
6136,126.0,161.33
6137,97.0,160.86
6138,132.0,161.16
6139,108.0,159.77
6140,106.0,159.59
6141,125.0,158.53
6142,116.0,157.99
6143,163.0,157.24
6144,102.0,153.93
6145,110.0,153.60
6146,108.0,153.51
6147,115.0,152.46
6148,105.0,151.86
6149,329.0,153.02
6150,188.0,150.46
6151,105.0,149.69
6152,99.0,147.08
6153,135.0,144.38
6154,116.0,142.95
6155,109.0,139.04
6156,161.0,138.62
6157,39.0,134.01
6158,105.0,130.06
6159,143.0,130.43
6160,128.0,128.20
6161,116.0,128.52
6162,89.0,128.09
6163,194.0,128.22
6164,312.0,129.04
6165,100.0,127.64
6166,103.0,127.63
6167,213.0,126.81
6168,156.0,127.28
6169,123.0,127.41
6170,136.0,126.95
6171,119.0,127.09
6172,50.0,126.70
6173,102.0,126.14
6174,181.0,125.66
6175,170.0,125.86
6176,201.0,126.35
6177,124.0,126.62
6178,31.0,125.94
6179,58.0,125.23
6180,45.0,124.55
6181,126.0,124.19
6182,270.0,126.30
6183,96.0,126.56
6184,251.0,128.54
6185,301.0,130.78
6186,175.0,131.81
6187,285.0,133.20
6188,211.0,134.05
6189,252.0,135.15
6190,224.0,136.67
6191,500.0,140.86
6192,500.0,144.49
6193,401.0,146.51
6194,199.0,144.48
6195,245.0,146.53
6196,137.0,146.03
6197,192.0,146.45
6198,414.0,149.40
6199,296.0,151.16
6200,198.0,151.85
6201,392.0,153.53
6202,124.0,152.74
6203,104.0,152.36
6204,172.0,152.99
6205,92.0,152.67
6206,166.0,153.05
6207,107.0,153.03
6208,103.0,152.87
6209,115.0,152.78
6210,298.0,154.47
6211,300.0,156.99
6212,244.0,158.32
6213,437.0,161.50
6214,192.0,162.29
6215,39.0,161.53
6216,19.0,160.59
6217,16.0,159.62
6218,199.0,160.97
6219,103.0,161.41
6220,89.0,161.97
6221,265.0,164.17
6222,201.0,165.37
6223,70.0,164.02
6224,277.0,165.15
6225,179.0,166.04
6226,310.0,167.78
6227,102.0,167.38
6228,217.0,168.43
6229,145.0,168.84
6230,220.0,169.93
6231,234.0,171.06
6232,140.0,171.36
6233,107.0,171.27
6234,171.0,171.82
6235,276.0,172.91
6236,200.0,173.65
6237,208.0,174.76
6238,219.0,175.63
6239,133.0,175.88
6240,88.0,175.70
6241,51.0,174.96
6242,79.0,174.59
6243,94.0,173.90
6244,190.0,174.78
6245,109.0,174.77
6246,118.0,174.87
6247,119.0,174.91
6248,146.0,175.32
6249,85.0,172.88
6250,113.0,172.13
6251,121.0,172.29
6252,121.0,172.51
6253,202.0,173.18
6254,391.0,175.93
6255,94.0,175.78
6256,243.0,176.60
6257,210.0,178.31
6258,252.0,179.78
6259,108.0,179.43
6260,276.0,180.91
6261,91.0,180.66
6262,109.0,180.86
6263,91.0,179.83
6264,190.0,178.61
6265,287.0,180.48
6266,197.0,181.42
6267,89.0,180.18
6268,141.0,180.03
6269,37.0,179.17
6270,68.0,178.49
6271,166.0,178.96
6272,92.0,179.38
6273,93.0,179.29
6274,105.0,178.53
6275,458.0,181.41
6276,103.0,180.43
6277,62.0,179.81
6278,108.0,180.58
6279,28.0,180.28
6280,144.0,181.27
6281,86.0,180.87
6282,107.0,179.24
6283,107.0,179.35
6284,187.0,178.71
6285,128.0,176.98
6286,131.0,176.54
6287,91.0,174.60
6288,41.0,172.90
6289,45.0,170.83
6290,110.0,169.69
6291,139.0,166.08
6292,97.0,162.05
6293,132.0,159.36
6294,62.0,157.99
6295,89.0,156.43
6296,78.0,155.84
6297,13.0,154.05
6298,45.0,150.36
6299,14.0,147.54
6300,52.0,146.08
6301,114.0,143.30
6302,111.0,143.17
6303,100.0,143.13
6304,11.0,141.52
6305,301.0,143.61
6306,340.0,145.35
6307,117.0,145.45
6308,184.0,146.26
6309,159.0,146.70
6310,85.0,144.57
6311,115.0,142.72
6312,136.0,141.64
6313,247.0,139.74
6314,85.0,138.67
6315,100.0,139.28
6316,80.0,139.89
6317,168.0,141.41
6318,39.0,139.81
6319,69.0,139.47
6320,148.0,140.06
6321,292.0,140.33
6322,357.0,141.89
6323,288.0,144.07
6324,356.0,144.86
6325,500.0,148.07
6326,500.0,149.97
6327,500.0,153.95
6328,500.0,156.78
6329,500.0,160.33
6330,500.0,163.13
6331,500.0,165.79
6332,500.0,169.39
6333,500.0,173.32
6334,500.0,176.61
6335,244.0,176.29
6336,351.0,177.80
6337,119.0,176.91
6338,247.0,177.19
6339,32.0,176.18
6340,235.0,177.65
6341,198.0,179.12
6342,264.0,180.97
6343,65.0,180.68
6344,176.0,180.54
6345,208.0,181.53
6346,500.0,185.35
6347,448.0,188.64
6348,29.0,187.47
6349,158.0,188.20
6350,195.0,189.02
6351,152.0,189.33
6352,15.0,188.27
6353,233.0,188.58
6354,187.0,186.54
6355,318.0,188.78
6356,118.0,187.53
6357,250.0,187.93
6358,223.0,187.64
6359,207.0,188.63
6360,215.0,188.02
6361,249.0,189.60
6362,118.0,189.69
6363,164.0,190.42
6364,302.0,191.54
6365,179.0,190.46
6366,99.0,189.48
6367,123.0,189.82
6368,112.0,189.53
6369,147.0,190.63
6370,176.0,191.71
6371,161.0,191.66
6372,385.0,194.59
6373,148.0,195.14
6374,42.0,194.51
6375,75.0,190.68
6376,255.0,192.20
6377,34.0,191.92
6378,92.0,191.76
6379,105.0,192.53
6380,167.0,192.76
6381,339.0,195.29
6382,164.0,195.86
6383,253.0,197.32
6384,231.0,197.76
6385,111.0,197.59
6386,109.0,197.37
6387,253.0,198.99
6388,185.0,200.43
6389,148.0,201.46
6390,269.0,203.05
6391,179.0,203.45
6392,181.0,204.29
6393,109.0,204.06
6394,319.0,206.63
6395,268.0,208.42
6396,95.0,208.59
6397,208.0,210.54
6398,122.0,211.31
6399,265.0,213.82
6400,212.0,215.42
6401,429.0,218.57
6402,358.0,221.04
6403,217.0,222.21
6404,207.0,224.17
6405,245.0,223.61
6406,87.0,221.08
6407,372.0,223.63
6408,164.0,223.43
6409,414.0,225.98
6410,195.0,227.08
6411,254.0,228.47
6412,100.0,228.11
6413,362.0,229.26
6414,278.0,231.19
6415,143.0,231.62
6416,104.0,231.86
6417,115.0,231.33
6418,311.0,234.05
6419,196.0,235.32
6420,263.0,236.47
6421,286.0,236.41
6422,302.0,235.86
6423,177.0,234.75
6424,97.0,232.16
6425,174.0,228.90
6426,208.0,225.98
6427,208.0,223.06
6428,271.0,220.77
6429,65.0,216.42
6430,55.0,211.97
6431,17.0,207.14
6432,14.0,202.28
6433,121.0,198.49
6434,14.0,193.63
6435,13.0,191.32
6436,52.0,188.33
6437,12.0,187.26
6438,14.0,184.93
6439,278.0,187.39
6440,74.0,185.78
6441,236.0,186.16
6442,28.0,183.80
6443,11.0,183.26
6444,13.0,181.63
6445,83.0,180.38
6446,72.0,176.10
6447,175.0,173.37
6448,91.0,173.99
6449,115.0,173.56
6450,70.0,172.31
6451,105.0,171.84
6452,128.0,172.97
6453,64.0,171.28
6454,44.0,169.85
6455,203.0,168.70
6456,180.0,169.32
6457,255.0,169.37
6458,225.0,169.39
6459,210.0,169.42
6460,206.0,169.33
6461,279.0,169.63
6462,231.0,170.76
6463,211.0,171.23
6464,116.0,169.37
6465,189.0,169.47
6466,183.0,170.31
6467,115.0,170.23
6468,185.0,170.96
6469,272.0,172.21
6470,276.0,173.21
6471,109.0,172.69
6472,500.0,173.84
6473,500.0,177.36
6474,207.0,179.01
6475,109.0,179.35
6476,234.0,179.14
6477,500.0,183.80
6478,339.0,186.27
6479,500.0,190.22
6480,500.0,193.55
6481,500.0,195.16
6482,500.0,198.52
6483,500.0,200.99
6484,500.0,203.68
6485,500.0,207.57
6486,500.0,211.48
6487,500.0,213.95
6488,230.0,214.40
6489,500.0,217.92
6490,500.0,220.23
6491,455.0,222.99
6492,354.0,224.72
6493,92.0,224.55
6494,500.0,226.36
6495,500.0,228.68
6496,500.0,232.73
6497,500.0,235.65
6498,260.0,237.03
6499,204.0,236.42
6500,281.0,237.11
6501,163.0,234.45
6502,291.0,233.78
6503,271.0,234.32
6504,205.0,234.30
6505,32.0,232.17
6506,135.0,232.65
6507,296.0,231.89
6508,133.0,231.58
6509,245.0,229.89
6510,127.0,229.21
6511,100.0,227.67
6512,206.0,228.73
6513,416.0,229.27
6514,461.0,231.10
6515,384.0,233.51
6516,116.0,233.63
6517,133.0,233.81
6518,123.0,231.93
6519,90.0,230.87
6520,125.0,229.49
6521,98.0,227.61
6522,113.0,225.72
6523,120.0,225.15
6524,137.0,225.55
6525,123.0,225.04
6526,74.0,223.70
6527,105.0,222.67
6528,134.0,221.30
6529,80.0,221.45
6530,54.0,221.44
6531,62.0,221.89
6532,139.0,223.14
6533,100.0,222.93
6534,123.0,224.02
6535,440.0,228.29
6536,105.0,228.82
6537,108.0,229.78
6538,135.0,230.99
6539,167.0,229.88
6540,206.0,231.20
6541,263.0,231.47
6542,258.0,233.77
6543,425.0,237.91
6544,500.0,242.78
6545,328.0,245.23
6546,426.0,248.77
6547,415.0,251.17
6548,186.0,252.12
6549,20.0,251.17
6550,189.0,252.36
6551,279.0,254.10
6552,167.0,254.49
6553,273.0,256.58
6554,297.0,259.11
6555,237.0,259.45
6556,158.0,259.23
6557,101.0,257.69
6558,184.0,257.28
6559,500.0,260.18
6560,276.0,260.88
6561,72.0,258.81
6562,104.0,257.54
6563,16.0,255.59
6564,64.0,255.07
6565,42.0,253.60
6566,26.0,252.03
6567,316.0,254.04
6568,37.0,252.56
6569,113.0,250.97
6570,500.0,253.21
6571,213.0,254.25
6572,196.0,251.21
6573,171.0,247.92
6574,403.0,249.88
6575,203.0,250.82
6576,52.0,249.00
6577,325.0,247.25
6578,485.0,248.71
6579,450.0,248.21
6580,244.0,245.65
6581,418.0,244.83
6582,415.0,243.98
6583,279.0,241.77
6584,240.0,239.17
6585,500.0,239.17
6586,171.0,235.88
6587,216.0,233.04
6588,215.0,232.89
6589,160.0,229.49
6590,242.0,226.91
6591,303.0,225.39
6592,175.0,223.60
6593,500.0,227.68
6594,155.0,224.23
6595,500.0,224.23
6596,241.0,221.64
6597,195.0,218.59
6598,79.0,216.78
6599,96.0,215.70
6600,370.0,216.59
6601,370.0,218.66
6602,243.0,218.18
6603,156.0,217.03
6604,208.0,217.06
6605,279.0,219.53
6606,78.0,218.96
6607,361.0,219.61
6608,106.0,219.34
6609,73.0,217.62
6610,84.0,217.19
6611,500.0,221.19
6612,500.0,224.13
6613,500.0,224.97
6614,500.0,225.36
6615,500.0,226.52
6616,309.0,228.45
6617,392.0,231.04
6618,265.0,232.46
6619,192.0,233.48
6620,191.0,234.14
6621,198.0,235.14
6622,313.0,237.14
6623,214.0,238.08
6624,332.0,240.03
6625,256.0,241.36
6626,250.0,243.12
6627,305.0,245.12
6628,340.0,247.18
6629,403.0,250.41
6630,264.0,252.51
6631,211.0,254.00
6632,266.0,255.27
6633,231.0,256.58
6634,500.0,260.35
6635,500.0,260.95
6636,500.0,264.90
6637,500.0,268.82
6638,382.0,271.29
6639,307.0,272.69
6640,329.0,273.92
6641,284.0,274.13
6642,160.0,273.15
6643,98.0,269.88
6644,147.0,266.35
6645,231.0,265.38
6646,81.0,261.93
6647,85.0,258.63
6648,176.0,258.53
6649,154.0,259.87
6650,37.0,258.35
6651,500.0,260.56
6652,500.0,263.89
6653,127.0,262.43
6654,264.0,262.10
6655,365.0,263.38
6656,427.0,266.07
6657,500.0,270.06
6658,500.0,273.22
6659,500.0,273.22
6660,500.0,275.46
6661,500.0,279.74
6662,500.0,283.70
6663,36.0,283.90
6664,349.0,286.75
6665,85.0,287.18
6666,55.0,287.47
6667,500.0,289.31
6668,500.0,293.94
6669,500.0,297.81
6670,500.0,297.81
6671,500.0,300.68
6672,500.0,303.72
6673,500.0,307.01
6674,500.0,307.98
6675,333.0,309.28
6676,321.0,311.97
6677,329.0,312.01
6678,500.0,312.16
6679,329.0,310.95
6680,281.0,311.32
6681,47.0,307.61
6682,196.0,305.42
6683,17.0,302.80
6684,13.0,300.53
6685,120.0,296.73
6686,13.0,295.15
6687,12.0,293.11
6688,104.0,292.00
6689,140.0,291.80
6690,91.0,290.29
6691,57.0,287.83
6692,30.0,286.38
6693,157.0,282.95
6694,259.0,283.99
6695,47.0,279.46
6696,31.0,277.36
6697,31.0,275.72
6698,22.0,275.15
6699,176.0,275.95
6700,31.0,272.56
6701,234.0,271.20
6702,148.0,270.25
6703,180.0,270.49
6704,176.0,270.17
6705,201.0,269.39
6706,183.0,270.44
6707,119.0,268.02
6708,38.0,267.34
6709,164.0,268.25
6710,173.0,269.14
6711,157.0,265.71
6712,158.0,262.29
6713,189.0,259.18
6714,144.0,255.62
6715,163.0,252.25
6716,187.0,251.03
6717,199.0,249.10
6718,266.0,249.11
6719,195.0,249.14
6720,143.0,248.66
6721,86.0,247.54
6722,162.0,246.03
6723,106.0,244.95
6724,59.0,242.22
6725,143.0,241.09
6726,40.0,238.99
6727,221.0,238.15
6728,34.0,235.09
6729,51.0,231.57
6730,338.0,232.31
6731,177.0,231.97
6732,118.0,230.49
6733,88.0,229.06
6734,59.0,224.65
6735,76.0,220.41
6736,88.0,216.29
6737,129.0,212.58
6738,121.0,209.97
6739,117.0,208.07
6740,63.0,205.41
6741,63.0,203.20
6742,52.0,202.12
6743,126.0,202.40
6744,135.0,202.28
6745,118.0,201.15
6746,115.0,201.49
6747,109.0,201.73
6748,87.0,200.84
6749,48.0,199.78
6750,84.0,200.25
6751,125.0,196.50
6752,138.0,192.88
6753,32.0,191.93
6754,189.0,191.18
6755,62.0,188.15
6756,59.0,184.47
6757,55.0,180.02
6758,86.0,175.88
6759,67.0,171.55
6760,96.0,167.51
6761,43.0,162.94
6762,58.0,158.52
6763,156.0,159.72
6764,83.0,157.06
6765,213.0,158.34
6766,85.0,158.64
6767,68.0,154.32
6768,177.0,151.09
6769,120.0,147.29
6770,163.0,143.92
6771,227.0,141.19
6772,207.0,138.26
6773,132.0,134.58
6774,136.0,130.94
6775,182.0,129.43
6776,191.0,128.13
6777,114.0,125.98
6778,84.0,121.82
6779,179.0,120.32
6780,231.0,119.82
6781,183.0,121.18
6782,110.0,120.32
6783,188.0,122.03
6784,202.0,123.92
6785,63.0,123.35
6786,17.0,123.39
6787,32.0,123.59
6788,15.0,122.70
6789,77.0,122.07
6790,141.0,122.57
6791,50.0,122.50
6792,73.0,122.93
6793,14.0,121.50
6794,69.0,119.60
6795,12.0,119.25
6796,14.0,119.08
6797,37.0,119.14
6798,17.0,119.09
6799,69.0,118.02
6800,79.0,118.50
6801,137.0,117.53
6802,229.0,118.34
6803,65.0,117.19
6804,79.0,116.22
6805,134.0,115.55
6806,124.0,114.96
6807,274.0,116.51
6808,163.0,117.76
6809,93.0,117.05
6810,175.0,117.07
6811,211.0,117.61
6812,123.0,117.26
6813,500.0,120.37
6814,323.0,122.16
6815,500.0,125.53
6816,125.0,124.91
6817,156.0,124.48
6818,500.0,126.82
6819,274.0,127.61
6820,376.0,129.94
6821,103.0,130.11
6822,91.0,129.40
6823,131.0,129.65
6824,76.0,129.82
6825,260.0,130.99
6826,115.0,131.74
6827,104.0,130.57
6828,16.0,130.39
6829,99.0,130.87
6830,139.0,128.88
6831,37.0,127.48
6832,105.0,127.35
6833,99.0,127.46
6834,500.0,131.87
6835,367.0,134.78
6836,73.0,134.63
6837,218.0,135.52
6838,57.0,134.88
6839,351.0,137.22
6840,45.0,137.04
6841,20.0,136.61
6842,19.0,136.28
6843,16.0,135.18
6844,209.0,135.92
6845,190.0,136.64
6846,12.0,135.61
6847,100.0,135.52
6848,211.0,136.76
6849,11.0,136.39
6850,75.0,136.30
6851,66.0,135.71
6852,191.0,136.24
6853,101.0,136.93
6854,113.0,136.17
6855,133.0,136.88
6856,88.0,137.17
6857,246.0,139.08
6858,109.0,139.31
6859,243.0,141.07
6860,92.0,141.03
6861,65.0,141.25
6862,169.0,142.36
6863,38.0,141.18
6864,169.0,142.04
6865,303.0,142.94
6866,177.0,143.86
6867,331.0,146.49
6868,195.0,146.67
6869,108.0,146.55
6870,156.0,146.48
6871,96.0,145.17
6872,139.0,144.49
6873,91.0,144.08
6874,85.0,143.57
6875,191.0,143.66
6876,90.0,142.65
6877,85.0,142.36
6878,198.0,143.50
6879,45.0,142.16
6880,34.0,140.19
6881,358.0,141.94
6882,94.0,141.78
6883,39.0,140.29
6884,85.0,139.12
6885,462.0,143.11
6886,200.0,144.94
6887,78.0,145.40
6888,145.0,146.70
6889,50.0,146.43
6890,78.0,145.80
6891,37.0,145.67
6892,13.0,145.07
6893,40.0,145.33
6894,240.0,147.04
6895,36.0,147.28
6896,132.0,148.46
6897,51.0,148.60
6898,500.0,153.43
6899,500.0,157.74
6900,275.0,159.70
6901,195.0,160.28
6902,101.0,159.00
6903,48.0,158.83
6904,229.0,160.33
6905,169.0,160.68
6906,191.0,161.35
6907,415.0,162.76
6908,246.0,163.59
6909,159.0,164.25
6910,178.0,164.28
6911,136.0,163.53
6912,145.0,163.75
6913,231.0,161.06
6914,127.0,159.10
6915,143.0,155.53
6916,47.0,154.75
6917,173.0,154.92
6918,184.0,151.76
6919,112.0,150.14
6920,68.0,147.06
6921,171.0,147.74
6922,157.0,148.40
6923,173.0,148.82
6924,154.0,149.60
6925,91.0,147.91
6926,75.0,147.51
6927,75.0,147.22
6928,108.0,148.14
6929,97.0,148.12
6930,68.0,147.41
6931,83.0,147.87
6932,164.0,148.46
6933,96.0,148.43
6934,88.0,144.31
6935,164.0,142.28
6936,145.0,143.00
6937,116.0,141.98
6938,137.0,142.78
6939,106.0,140.33
6940,102.0,140.90
6941,160.0,142.30
6942,143.0,143.54
6943,91.0,144.29
6944,129.0,143.49
6945,91.0,142.50
6946,142.0,143.80
6947,129.0,144.09
6948,97.0,142.95
6949,137.0,144.21
6950,107.0,144.53
6951,78.0,144.65
6952,104.0,143.78
6953,74.0,143.51
6954,93.0,143.31
6955,176.0,143.74
6956,103.0,143.89
6957,107.0,142.50
6958,57.0,141.98
6959,121.0,140.76
6960,119.0,141.03
6961,110.0,141.48
6962,116.0,140.95
6963,171.0,142.28
6964,107.0,141.66
6965,98.0,139.61
6966,115.0,138.99
6967,180.0,137.48
6968,116.0,136.69
6969,155.0,137.16
6970,56.0,136.16
6971,100.0,136.20
6972,89.0,135.70
6973,95.0,135.74
6974,123.0,136.12
6975,114.0,135.35
6976,155.0,136.00
6977,114.0,136.29
6978,44.0,134.75
6979,121.0,135.51
6980,114.0,136.31
6981,114.0,133.87
6982,36.0,133.29
6983,123.0,134.13
6984,282.0,136.10
6985,270.0,134.18
6986,196.0,134.14
6987,40.0,133.76
6988,208.0,134.39
6989,201.0,135.90
6990,176.0,136.88
6991,166.0,138.17
6992,280.0,140.84
6993,102.0,141.46
6994,393.0,142.99
6995,282.0,145.45
6996,145.0,145.58
6997,119.0,146.26
6998,102.0,142.28
6999,107.0,138.35
7000,101.0,136.61
7001,93.0,135.59
7002,139.0,135.97
7003,194.0,137.43
7004,195.0,137.09
7005,91.0,136.31
7006,40.0,134.80
7007,132.0,131.97
7008,86.0,130.37
7009,118.0,129.96
7010,73.0,128.91
7011,14.0,127.69
7012,15.0,126.39
7013,13.0,124.21
7014,63.0,123.57
7015,48.0,122.62
7016,66.0,122.81
7017,219.0,123.27
7018,128.0,122.71
7019,344.0,125.03
7020,500.0,129.35
7021,500.0,132.64
7022,285.0,133.92
7023,500.0,137.19
7024,500.0,140.65
7025,500.0,144.74
7026,500.0,148.99
7027,222.0,150.46
7028,186.0,151.24
7029,500.0,155.27
7030,500.0,159.59
7031,380.0,162.56
7032,183.0,162.75
7033,226.0,164.05
7034,277.0,165.94
7035,139.0,165.69
7036,122.0,165.46
7037,35.0,164.65
7038,143.0,164.71
7039,138.0,165.03
7040,115.0,165.16
7041,103.0,164.59
7042,105.0,164.21
7043,140.0,164.70
7044,224.0,165.65
7045,52.0,165.26
7046,131.0,165.15
7047,218.0,166.04
7048,188.0,166.95
7049,500.0,170.58
7050,323.0,172.74
7051,193.0,173.89
7052,231.0,175.16
